date,state,positive,negative,pending,totalTestResults,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,dataQualityGrade,lastUpdateEt,dateModified,checkTimeEt,death,hospitalized,dateChecked,totalTestsViral,positiveTestsViral,negativeTestsViral,positiveCasesViral,deathConfirmed,deathProbable,totalTestEncountersViral,totalTestsPeopleViral,totalTestsAntibody,positiveTestsAntibody,negativeTestsAntibody,totalTestsPeopleAntibody,positiveTestsPeopleAntibody,negativeTestsPeopleAntibody,totalTestsPeopleAntigen,positiveTestsPeopleAntigen,totalTestsAntigen,positiveTestsAntigen,fips,positiveIncrease,negativeIncrease,total,totalTestResultsSource,totalTestResultsIncrease,posNeg,deathIncrease,hospitalizedIncrease,hash,commercialScore,negativeRegularScore,negativeScore,positiveScore,score,grade,deathConfirmedIncrease,totalTestsViralIncrease,positiveCasesViralIncrease,positiveIncrease7d,positiveCasesViralIncrease7d,deathIncrease7d,inIcuCurrently7d,onVentilatorCurrently7d,deathConfirmedIncrease7d,dPositiveIncrease7d,dPositiveCasesViralIncrease7d,dDeathIncrease7d,dInIcuCurrently7d,dOnVentilatorCurrently7d,dDeathConfirmedIncrease7d
2020-03-18,MA,156,2115,NA,12371,NA,NA,NA,NA,NA,NA,NA,NA,3/18/2020 16:00,2020-03-18T16:00:00Z,03/18 12:00,2,NA,2020-03-18T16:00:00Z,12371,1050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,38,482,2271,totalTestsViral,3226,2271,2,0,330f65c728620d027009169e584423218a72443f,0,0,0,0,0,NA,NA,3226,NA,22.285714285714285,NA,0.2857142857142857,NA,NA,NA,Inf,NA,Inf,NA,NA,NA
2020-03-19,MA,229,2918,NA,15509,NA,NA,NA,NA,NA,NA,NA,NA,3/19/2020 11:30,2020-03-19T11:30:00Z,03/19 07:30,3,NA,2020-03-19T11:30:00Z,15509,1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,73,803,3147,totalTestsViral,3138,3147,1,0,c4da0fb8b574c76d9598311ede0d951079917922,0,0,0,0,0,NA,NA,3138,NA,31.571428571428573,NA,0.42857142857142855,NA,NA,NA,26.624999999999996,NA,Inf,NA,NA,NA
2020-03-20,MA,314,3795,NA,19384,NA,NA,NA,NA,NA,NA,NA,NA,3/20/2020 16:00,2020-03-20T16:00:00Z,03/20 12:00,5,NA,2020-03-20T16:00:00Z,19384,1730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,85,877,4109,totalTestsViral,3875,4109,2,0,01191a56b6effc266a13d972f92360149d36a934,0,0,0,0,0,NA,NA,3875,NA,41.57142857142857,NA,0.7142857142857143,NA,NA,NA,11.652173913043482,NA,Inf,NA,NA,NA
2020-03-21,MA,426,4799,NA,22155,NA,61,NA,NA,NA,NA,NA,NA,3/21/2020 16:00,2020-03-21T16:00:00Z,03/21 12:00,7,61,2020-03-21T16:00:00Z,22155,2069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,112,1004,5225,totalTestsViral,2771,5225,2,61,f717e29ebed93c34be7408ff36d3ac0fe1e3692c,0,0,0,0,0,NA,NA,2771,NA,55.42857142857143,NA,1,NA,NA,NA,9.210526315789476,NA,Inf,NA,NA,NA
2020-03-22,MA,547,5476,NA,24257,NA,71,NA,NA,NA,NA,NA,NA,3/22/2020 16:00,2020-03-22T16:00:00Z,03/22 12:00,11,71,2020-03-22T16:00:00Z,24257,2367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,121,677,6023,totalTestsViral,2102,6023,4,10,6d60839a38affbb17cb0a703e902fa2af519b80d,0,0,0,0,0,NA,NA,2102,NA,69,NA,1.5714285714285714,NA,NA,NA,6.546875000000003,NA,Inf,NA,NA,NA
2020-03-23,MA,678,8263,NA,28354,NA,79,NA,NA,NA,NA,NA,B,3/23/2020 12:30,2020-03-23T12:30:00Z,03/23 08:30,17,79,2020-03-23T12:30:00Z,28354,2999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,131,2787,8941,totalTestsViral,4097,8941,6,8,dca99573282f94425d82503fcb6257377f206e7b,0,0,0,0,0,NA,NA,4097,NA,83,NA,2.4285714285714284,NA,NA,NA,4.989690721649487,NA,Inf,NA,NA,NA
2020-03-24,MA,1060,12714,NA,32673,NA,94,NA,NA,NA,NA,NA,B,3/24/2020 12:30,2020-03-24T12:30:00Z,03/24 08:30,26,94,2020-03-24T12:30:00Z,32673,3737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,382,4451,13774,totalTestsViral,4319,13774,9,15,291ec892e5edd7786fc94549981a0c69b92651c4,0,0,0,0,0,NA,NA,4319,NA,134.57142857142858,NA,3.7142857142857144,NA,NA,NA,6.9830508474576245,NA,Inf,NA,NA,NA
2020-03-25,MA,1739,18079,NA,37157,NA,103,NA,NA,NA,NA,NA,B,3/25/2020 16:00,2020-03-25T16:00:00Z,03/25 12:00,33,103,2020-03-25T16:00:00Z,37157,4529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,679,5365,19818,totalTestsViral,4484,19818,7,9,919e9cd909a3ed4e133683368f9bec072b00e58e,0,0,0,0,0,NA,NA,4484,NA,226.14285714285714,NA,4.428571428571429,NA,NA,NA,9.147435897435898,NA,14.499999999999998,NA,NA,NA
2020-03-26,MA,2318,21327,NA,41993,NA,219,NA,NA,NA,NA,NA,B,3/26/2020 12:30,2020-03-26T12:30:00Z,03/26 08:30,42,219,2020-03-26T12:30:00Z,41993,5513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,579,3248,23645,totalTestsViral,4836,23645,9,116,2bc9bb5a2695848daba9c88f3f02e3f1605fd992,0,0,0,0,0,NA,NA,4836,NA,298.42857142857144,NA,5.571428571428571,NA,NA,NA,8.452488687782804,NA,12,NA,NA,NA
2020-03-27,MA,3151,26244,NA,46808,NA,219,NA,NA,NA,NA,NA,B,3/27/2020 12:30,2020-03-27T12:30:00Z,03/27 08:30,57,219,2020-03-27T12:30:00Z,46808,6520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,833,4917,29395,totalTestsViral,4815,29395,15,0,c87f76932ab31484439d767ae13de35e930c482a,0,0,0,0,0,NA,NA,4815,NA,405.2857142857143,NA,7.428571428571429,NA,NA,NA,8.749140893470788,NA,9.4,NA,NA,NA
2020-03-28,MA,4158,30915,NA,50010,NA,350,NA,NA,NA,NA,NA,B,3/27/2020 12:30,2020-03-27T12:30:00Z,03/27 08:30,72,350,2020-03-27T12:30:00Z,50010,7224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1007,4671,35073,totalTestsViral,3202,35073,15,131,3561a7ff794d5c52ae19e7e3eabb57ccb1e64263,0,0,0,0,0,NA,NA,3202,NA,533.1428571428571,NA,9.285714285714286,NA,NA,NA,8.61855670103093,NA,8.285714285714285,NA,NA,NA
2020-03-29,MA,4856,34234,NA,52483,NA,399,NA,NA,NA,NA,NA,B,3/28/2020 12:30,2020-03-28T12:30:00Z,03/28 08:30,99,399,2020-03-28T12:30:00Z,52483,7800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,698,3319,39090,totalTestsViral,2473,39090,27,49,13abb808b6e8a3400f53152baed26f6c67472b53,0,0,0,0,0,NA,NA,2473,NA,615.5714285714286,NA,12.571428571428571,NA,NA,NA,7.921325051759828,NA,6.999999999999998,NA,NA,NA
2020-03-30,MA,5653,37166,NA,58064,NA,453,NA,NA,NA,NA,NA,B,3/30/2020 16:15,2020-03-30T16:15:00Z,03/30 12:15,124,453,2020-03-30T16:15:00Z,58064,9117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,797,2932,42819,totalTestsViral,5581,42819,25,54,47baf105b140bc2b64ca6a8b21f6b0493add42b1,0,0,0,0,0,NA,NA,5581,NA,710.7142857142857,NA,15.285714285714286,NA,NA,NA,7.562822719449223,NA,5.294117647058823,NA,NA,NA
2020-03-31,MA,6521,40440,NA,63994,NA,562,NA,NA,NA,NA,NA,B,3/31/2020 12:30,2020-03-31T12:30:00Z,03/31 08:30,153,562,2020-03-31T12:30:00Z,63994,10520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,868,3274,46961,totalTestsViral,5930,46961,29,109,f872d3f22fcffe21536d520e3ce27a597448a3e1,0,0,0,0,0,NA,NA,5930,NA,780.1428571428571,NA,18.142857142857142,NA,NA,NA,4.797239915074312,NA,3.884615384615384,NA,NA,NA
2020-04-01,MA,7639,44125,NA,69570,NA,682,NA,NA,NA,NA,NA,B,3/31/2020 12:30,2020-03-31T12:30:00Z,03/31 08:30,187,682,2020-03-31T12:30:00Z,69570,11943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1118,3685,51764,totalTestsViral,5576,51764,34,120,167e58dd01a2b8e6baf7d817101d0641a5fd191d,0,0,0,0,0,NA,NA,5576,NA,842.8571428571429,NA,22,NA,NA,NA,2.7271004421983562,NA,3.967741935483872,NA,NA,NA
2020-04-02,MA,8867,47767,NA,75574,NA,813,NA,NA,NA,NA,NA,B,4/2/2020 16:00,2020-04-02T16:00:00Z,04/02 12:00,229,813,2020-04-02T16:00:00Z,75574,13347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1228,3642,56634,totalTestsViral,6004,56634,42,131,948eed2458542aad68841611fd6ffe4589ff0f73,0,0,0,0,0,NA,NA,6004,NA,935.5714285714286,NA,26.714285714285715,NA,NA,NA,2.1349928195308765,NA,3.7948717948717956,NA,NA,NA
2020-04-03,MA,10303,52685,NA,82141,NA,966,NA,NA,NA,NA,NA,B,4/3/2020 12:30,2020-04-03T12:30:00Z,04/03 08:30,265,966,2020-04-03T12:30:00Z,82141,14972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1436,4918,62988,totalTestsViral,6567,62988,36,153,7127e76505a04a0964fc66bd59b2bc3a382352b7,0,0,0,0,0,NA,NA,6567,NA,1021.7142857142857,NA,29.714285714285715,NA,NA,NA,1.520972858653507,NA,3.000000000000001,NA,NA,NA
2020-04-04,MA,11637,57191,NA,86885,1370,1370,NA,NA,NA,NA,NA,B,4/4/2020 12:30,2020-04-04T12:30:00Z,04/04 08:30,304,1370,2020-04-04T12:30:00Z,86885,16294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1334,4506,68828,totalTestsViral,4744,68828,39,404,816db204b0631a8ad31a7acb8fac4717a94ab47e,0,0,0,0,0,NA,NA,4744,NA,1068.4285714285713,NA,33.142857142857146,NA,NA,NA,1.004019292604501,NA,2.5692307692307703,NA,NA,NA
2020-04-05,MA,12402,59565,NA,90987,1632,1632,NA,NA,NA,NA,NA,B,4/5/2020 12:30,2020-04-05T12:30:00Z,04/05 08:30,370,1632,2020-04-05T12:30:00Z,90987,17371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,765,2374,71967,totalTestsViral,4102,71967,66,262,d8eb53fc6d06399504f860fbc496b2819aa0650a,0,0,0,0,0,NA,NA,4102,NA,1078,NA,38.714285714285715,NA,NA,NA,0.751218380134602,NA,2.079545454545455,NA,NA,NA
2020-04-06,MA,13739,62720,NA,98567,1667,1667,NA,NA,NA,NA,NA,B,4/6/2020 12:30,2020-04-06T12:30:00Z,04/06 08:30,448,1667,2020-04-06T12:30:00Z,98567,19472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1337,3155,76459,totalTestsViral,7580,76459,78,35,4a24ee0b171e8746c033bdfb10fc049b8e828ae0,0,0,0,0,0,NA,NA,7580,NA,1155.142857142857,NA,46.285714285714285,NA,NA,NA,0.6253266331658294,NA,2.0280373831775704,NA,NA,NA
2020-04-07,MA,15104,66270,NA,106189,1831,1831,NA,NA,NA,NA,NA,B,4/7/2020 12:30,2020-04-07T12:30:00Z,04/07 08:30,515,1831,2020-04-07T12:30:00Z,106189,21713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1365,3550,81374,totalTestsViral,7622,81374,67,164,ba70d5aa525126225a8be6d73c02891a5e803224,0,0,0,0,0,NA,NA,7622,NA,1226.142857142857,NA,51.714285714285715,NA,NA,NA,0.5716901666361469,NA,1.8503937007874018,NA,NA,NA
2020-04-08,MA,16692,70849,NA,114147,2119,2119,NA,NA,NA,NA,NA,B,4/8/2020 12:30,2020-04-08T12:30:00Z,04/08 08:30,615,2119,2020-04-08T12:30:00Z,114147,23820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1588,4579,87541,totalTestsViral,7958,87541,100,288,12c2321c72efe2fb15ff6a73b7f5ce616b497e1f,0,0,0,0,0,NA,NA,7958,NA,1293.2857142857142,NA,61.142857142857146,NA,NA,NA,0.5344067796610175,NA,1.7792207792207777,NA,NA,NA
2020-04-09,MA,18843,76146,NA,121922,2302,2302,NA,NA,NA,NA,NA,B,4/9/2020 12:30,2020-04-09T12:30:00Z,04/09 08:30,725,2302,2020-04-09T12:30:00Z,121922,26096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2151,5297,94989,totalTestsViral,7775,94989,110,183,cce8102d06cf7fa4859d4e1ad9b689f11d14b00c,0,0,0,0,0,NA,NA,7775,NA,1425.142857142857,NA,70.85714285714286,NA,NA,NA,0.5232859978622695,NA,1.6524064171122999,NA,NA,NA
2020-04-10,MA,20878,81564,NA,130773,2435,2435,NA,NA,NA,NA,NA,B,4/10/2020 12:30,2020-04-10T12:30:00Z,04/10 08:30,832,2435,2020-04-10T12:30:00Z,130773,28410,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2035,5418,102442,totalTestsViral,8851,102442,107,133,0534126ccc6893a1dfbe3dfd89e42ec788d71517,0,0,0,0,0,NA,NA,8851,NA,1510.7142857142858,NA,81,NA,NA,NA,0.47860738255033564,NA,1.7259615384615388,NA,NA,NA
2020-04-11,MA,22766,86115,NA,136079,2507,2507,NA,NA,NA,NA,NA,B,4/11/2020 12:30,2020-04-11T12:30:00Z,04/11 08:30,946,2507,2020-04-11T12:30:00Z,136079,29883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1888,4551,108881,totalTestsViral,5306,108881,114,72,1e64a6560a212373caab67b2df4a88e85ae104e6,0,0,0,0,0,NA,NA,5306,NA,1589.857142857143,NA,91.71428571428571,NA,NA,NA,0.4880331595133034,NA,1.7672413793103439,NA,NA,NA
2020-04-12,MA,25381,91463,NA,139881,2514,2514,NA,NA,NA,NA,NA,B,4/12/2020 16:00,2020-04-12T16:00:00Z,04/12 12:00,1056,2514,2020-04-12T16:00:00Z,139881,30955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2615,5348,116844,totalTestsViral,3802,116844,110,7,de69754e6b8732ac1ea4078f57151a042e94c0ca,0,0,0,0,0,NA,NA,3802,NA,1854.142857142857,NA,98,NA,NA,NA,0.7199840975351184,NA,1.5313653136531373,NA,NA,NA
2020-04-13,MA,26794,95500,NA,147385,3485,3485,NA,NA,NA,NA,NA,B,4/13/2020 10:00,2020-04-13T10:00:00Z,04/13 06:00,1211,3485,2020-04-13T10:00:00Z,147385,33218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1413,4037,122294,totalTestsViral,7504,122294,155,971,519654ef46a51f92b611104fcb06f4011f792725,0,0,0,0,0,NA,NA,7504,NA,1865,NA,109,NA,NA,NA,0.6145189215928757,NA,1.3549382716049378,NA,NA,NA
2020-04-14,MA,28109,98820,NA,158730,3616,3616,NA,NA,NA,NA,NA,B,4/14/2020 10:00,2020-04-14T10:00:00Z,04/14 06:00,1329,3616,2020-04-14T10:00:00Z,158730,36432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1315,3320,126929,totalTestsViral,11345,126929,118,131,42f12b21af81e57e7c7c7953a78df8adee21290b,0,0,0,0,0,NA,NA,11345,NA,1857.857142857143,NA,116.28571428571429,NA,NA,NA,0.5152044739601538,NA,1.2486187845303882,NA,NA,NA
2020-04-15,MA,29970,102790,NA,170383,3637,3637,973,NA,NA,NA,NA,B,4/15/2020 10:00,2020-04-15T10:00:00Z,04/15 06:00,1502,3637,2020-04-15T10:00:00Z,170383,39345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1861,3970,132760,totalTestsViral,11653,132760,173,21,37e6a20adefd022b4766bbd58ee9e1b21ae004ac,0,0,0,0,0,NA,NA,11653,NA,1896.857142857143,NA,126.71428571428571,NA,NA,NA,0.46669612283221107,NA,1.0724299065420562,NA,NA,NA
2020-04-16,MA,32492,110098,NA,181089,3726,3726,973,NA,NA,NA,NA,B,4/16/2020 10:00,2020-04-16T10:00:00Z,04/16 06:00,1667,3726,2020-04-16T10:00:00Z,181089,42142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2522,7308,142590,totalTestsViral,10706,142590,165,89,a280de510a0ed15089c1bcedd5fcbfee0895f366,0,0,0,0,0,NA,NA,10706,NA,1949.857142857143,NA,134.57142857142858,NA,NA,NA,0.3681836407377699,NA,0.8991935483870961,NA,NA,NA
2020-04-17,MA,35125,117195,NA,194214,3756,3756,987,NA,NA,NA,NA,B,4/16/2020 10:00,2020-04-16T10:00:00Z,04/16 06:00,1822,3756,2020-04-16T10:00:00Z,194214,45466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2633,7097,152320,totalTestsViral,13125,152320,155,30,a6a5b396be6a8842e427122f7ce15bdc29beb0f2,0,0,0,0,0,NA,NA,13125,NA,2035.2857142857142,NA,141.42857142857142,NA,NA,NA,0.34723404255319146,NA,0.7460317460317454,NA,NA,NA
2020-04-18,MA,37527,124604,NA,201692,3728,3728,987,NA,NA,NA,NA,B,4/17/2020 16:00,2020-04-17T16:00:00Z,04/17 12:00,1983,3728,2020-04-17T16:00:00Z,201692,47174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2402,7409,162131,totalTestsViral,7478,162131,161,-28,4f6964a7cc768741da9d249b84f2f4634f7e5a14,0,0,0,0,0,NA,NA,7478,NA,2108.714285714286,NA,148.14285714285714,NA,NA,NA,0.32635456914367933,NA,0.6152647975077885,NA,NA,NA
2020-04-19,MA,39820,129295,NA,207288,3789,3789,987,NA,NA,NA,NA,B,4/19/2020 16:00,2020-04-19T16:00:00Z,04/19 12:00,2146,3789,2020-04-19T16:00:00Z,207288,48441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2293,4691,169115,totalTestsViral,5596,169115,163,61,7b5d697282eff6449d622e3bcdb41d164a6a8270,0,0,0,0,0,NA,NA,5596,NA,2062.714285714286,NA,155.71428571428572,NA,NA,NA,0.11248940596347978,NA,0.5889212827988328,NA,NA,NA
2020-04-20,MA,41416,136046,NA,220251,3872,3872,987,NA,NA,NA,NA,B,4/19/2020 16:00,2020-04-19T16:00:00Z,04/19 12:00,2303,3872,2020-04-19T16:00:00Z,220251,51550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1596,6751,177462,totalTestsViral,12963,177462,157,83,136775c5d3e677e431c2e6b185bb90c396998c4b,0,0,0,0,0,NA,NA,12963,NA,2088.8571428571427,NA,156,NA,NA,NA,0.12003063960168547,NA,0.43119266055045924,NA,NA,NA
2020-04-21,MA,43168,141444,NA,232074,3977,4009,1040,NA,NA,NA,NA,B,4/21/2020 16:00,2020-04-21T16:00:00Z,04/21 12:00,2449,4009,2020-04-21T16:00:00Z,232074,54261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1752,5398,184612,totalTestsViral,11823,184612,146,137,1a1cb4ce33b1aeb892e130224133112a7632fbc9,0,0,0,0,0,NA,NA,11823,NA,2151.285714285714,NA,160,990.5714285714286,NA,NA,0.15793925413302556,NA,0.37592137592137487,NA,NA,NA
2020-04-22,MA,44913,144789,NA,247471,3890,4256,1050,NA,NA,NA,NA,B,4/22/2020 16:00,2020-04-22T16:00:00Z,04/22 12:00,2597,4256,2020-04-22T16:00:00Z,247471,57491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1745,3345,189702,totalTestsViral,15397,189702,148,247,8dc2a650319deb61c99ab41068d0da0161c46c23,0,0,0,0,0,NA,NA,15397,NA,2134.714285714286,NA,156.42857142857142,1001.5714285714286,NA,NA,0.1253953908721186,NA,0.23449830890642676,NA,NA,NA
2020-04-23,MA,47992,156324,NA,260896,3851,4493,1034,NA,NA,NA,NA,B,4/22/2020 16:00,2020-04-22T16:00:00Z,04/22 12:00,2769,4493,2020-04-22T16:00:00Z,260896,60424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,3079,11535,204316,totalTestsViral,13425,204316,172,237,0fb01a54a56fc11dc59dd3383e44be04cd3a39c8,0,0,0,0,0,NA,NA,13425,NA,2214.285714285714,NA,157.42857142857142,1010.2857142857143,NA,NA,0.13561433072019913,NA,0.16985138004246325,NA,NA,NA
2020-04-24,MA,50969,164244,NA,275799,3847,4752,1034,NA,NA,NA,NA,B,4/24/2020 12:00,2020-04-24T12:00:00Z,04/24 08:00,2877,4752,2020-04-24T12:00:00Z,275799,63242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2977,7920,215213,totalTestsViral,14903,215213,108,259,dcc9e3370e796904c7227af5f0ff80e78063b27e,0,0,0,0,0,NA,NA,14903,NA,2263.4285714285716,NA,150.71428571428572,1017,NA,NA,0.11209377412788668,NA,0.06565656565656597,NA,NA,NA
2020-04-25,MA,53348,173497,NA,286065,3879,4965,1058,NA,NA,NA,NA,B,4/25/2020 16:00,2020-04-25T16:00:00Z,04/25 12:00,2877,4965,2020-04-25T16:00:00Z,286065,65072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2379,9253,226845,totalTestsViral,10266,226845,0,213,0167ec0147bd3355e5166f980a9e54022f234283,0,0,0,0,0,NA,NA,10266,NA,2260.1428571428573,NA,127.71428571428571,1027.142857142857,NA,NA,0.07181085292324352,NA,-0.1378977820636449,NA,NA,NA
2020-04-26,MA,54938,181162,NA,292273,3879,5104,1077,NA,NA,NA,NA,B,4/26/2020 16:00,2020-04-26T16:00:00Z,04/26 12:00,2899,5104,2020-04-26T16:00:00Z,292273,66238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1590,7665,236100,totalTestsViral,6208,236100,22,139,df027ca7e6d72ae1d4a721948e13c5d440a342b8,0,0,0,0,0,NA,NA,6208,NA,2159.714285714286,NA,107.57142857142857,1040,NA,NA,0.04702541727266407,NA,-0.3091743119266055,NA,NA,NA
2020-04-27,MA,56462,188425,NA,306068,3892,5237,1089,NA,NA,NA,NA,B,4/27/2020 16:00,2020-04-27T16:00:00Z,04/27 12:00,3003,5237,2020-04-27T16:00:00Z,306068,69008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1524,7263,244887,totalTestsViral,13795,244887,104,133,782fc47c0366e12f6e898b82cf44c9bda1b31551,0,0,0,0,0,NA,NA,13795,NA,2149.4285714285716,NA,100,1054.5714285714287,NA,NA,0.02899740117630989,NA,-0.3589743589743587,NA,NA,NA
2020-04-28,MA,58302,196198,NA,321343,3875,5515,1005,NA,NA,NA,NA,B,4/28/2020 16:00,2020-04-28T16:00:00Z,04/28 12:00,3153,5515,2020-04-28T16:00:00Z,321343,71775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1840,7773,254500,totalTestsViral,15275,254500,150,278,689a0181a089aa81e034617da137953263a0e01a,0,0,0,0,0,NA,NA,15275,NA,2162,NA,100.57142857142857,1049.5714285714287,NA,NA,0.004980410385815981,NA,-0.37142857142857144,0.0595615806172487,NA,NA
2020-04-29,MA,60265,205353,NA,336857,3856,5758,1011,NA,NA,NA,NA,A,4/29/2020 16:00,2020-04-29T16:00:00Z,04/29 12:00,3405,5758,2020-04-29T16:00:00Z,336857,74600,NA,60265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1963,9155,265618,totalTestsViral,15514,265618,252,243,7a8917f0c54cb93af6ac4d912032d0c78174715e,0,0,0,0,0,NA,NA,15514,NA,2193.1428571428573,NA,115.42857142857143,1044,NA,NA,0.02737067523255088,NA,-0.26210045662100445,0.0423620025673932,NA,NA
2020-04-30,MA,62205,213442,NA,353731,3803,5942,1001,NA,NA,NA,NA,A,4/30/2020 16:00,2020-04-30T16:00:00Z,04/30 12:00,3562,5942,2020-04-30T16:00:00Z,353731,77305,NA,62205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1940,8089,275647,totalTestsViral,16874,275647,157,184,f2efa395ab511aad2b8e4130d557b13c7fc82cce,0,0,0,0,0,NA,NA,16874,1940,2030.4285714285713,NA,113.28571428571429,1039.2857142857142,NA,NA,-0.08303225806451608,NA,-0.2803992740471869,0.028704751131221284,NA,NA
2020-05-01,MA,64311,225325,NA,371021,3716,6169,947,NA,NA,NA,NA,A,5/1/2020 12:00,2020-05-01T12:00:00Z,05/01 08:00,3716,6169,2020-05-01T12:00:00Z,371021,80037,NA,64311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,2106,11883,289636,totalTestsViral,17290,289636,154,227,49b67e7fe55c16f3bc48ccb81ce0805719ed0b22,0,0,0,0,0,NA,NA,17290,2106,1906,NA,119.85714285714286,1026.857142857143,NA,NA,-0.15791466801312792,NA,-0.20473933649289078,0.009692372524231274,NA,NA
2020-05-02,MA,66263,232731,NA,380218,3601,6378,921,NA,NA,NA,NA,A,5/2/2020 12:00,2020-05-02T12:00:00Z,05/02 08:00,3846,6378,2020-05-02T12:00:00Z,380218,81449,NA,66263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,1952,7406,298994,totalTestsViral,9197,298994,130,209,6629d88a2f77ed730f018861e8cf39fa54f64495,0,0,0,0,0,NA,NA,9197,1952,1845,NA,138.42857142857142,1007.2857142857143,NA,NA,-0.1836799190948738,NA,0.08389261744966414,-0.019332406119611067,NA,NA
